Avocado ID,Temperature,Humidity,Pressure,Gas Resistance,CO2,Day,Label,Time,BOX TYPE,,
32,32.2,76.2,1007.3,258.4,3270,13,5,321,1,,
33,32.2,77,1009.9,292.8,3940,13,5,321,1,,
34,31.9,75.5,1005.8,237.4,3280,13,5,321,1,,
35,32.5,77.5,1006.2,227.5,4423,13,5,321,1,,
31,32.5,76.9,1009.3,255.7,3714,13,5,322,1,,
32,32.5,78.4,1007,257.7,3259,13,5,322,1,,
33,32.2,78.4,1010.1,293.7,3927,13,5,322,1,,
34,32.1,77.8,1006.6,236.1,3277,13,5,322,1,,
35,31.5,76.8,1006.4,229.4,4421,13,5,322,1,,
31,33.2,78.3,1009.4,253.3,3705,13,5,323,1,,
32,33.3,74.9,1007.3,257.6,3243,13,5,323,1,,
33,32.5,76.3,1009.7,292.7,3943,13,5,323,1,,
34,33.1,75.3,1006.4,236.4,3294,13,5,323,1,,
35,33.1,73.8,1006.2,227.7,4455,13,5,323,1,,
31,33.4,75.6,1009.2,252.8,3704,13,5,324,1,,
32,33.2,76.2,1007.5,254.7,3230,13,5,324,1,,
33,33.6,76.4,1009.8,291.8,3963,13,5,324,1,,
34,32.5,75.4,1006.3,235.8,3307,13,5,324,1,,
35,33.7,76.7,1006.5,227,4489,13,5,324,1,,
31,34.3,76.8,1009.4,249.6,3700,13,5,325,1,,
32,34.8,75.3,1007.2,255.4,3223,13,5,325,1,,
33,33.2,75.6,1010,292.6,3946,13,5,325,1,,
34,35,75.1,1006.4,237.3,3317,13,5,325,1,,
35,33.1,75.8,1006.6,222.4,4509,13,5,325,1,,
31,35.4,75.7,1009.5,247.6,3718,13,5,326,1,,
32,35.5,74.3,1007.3,256.5,3222,13,5,326,1,,
33,34.5,75.6,1009.5,294.4,3954,13,5,326,1,,
34,35.6,75.3,1006.2,233.8,3289,13,5,326,1,,
35,34.6,75.1,1006.3,223.5,4507,13,5,326,1,,
31,36.3,73.7,1009.4,250.8,3707,13,5,327,1,,
32,36.2,74.3,1007.8,258.8,3199,13,5,327,1,,
33,36.6,73.3,1009.8,288.8,3942,13,5,327,1,,
34,36.1,75.6,1006.8,234.7,3316,13,5,327,1,,
35,36.2,74.8,1006.2,223.7,4497,13,5,327,1,,
31,35.6,75.2,1009.6,249.1,3708,13,5,328,1,,
32,36.8,73,1007.4,258.1,3182,13,5,328,1,,
33,36.4,71.8,1009.8,284,3940,13,5,328,1,,
34,36.2,72.6,1006.6,234.7,3321,13,5,328,1,,
35,36.5,73.5,1006.6,224,4500,13,5,328,1,,
31,36.5,73.4,1009.6,247.2,3729,13,5,329,1,,
32,37.7,73.5,1007.2,256.5,3188,13,5,329,1,,
33,37.7,73.3,1010.2,284.8,3971,13,5,329,1,,
34,37.3,73.6,1006.6,236.5,3336,13,5,329,1,,
35,36.8,72,1006.4,222,4466,13,5,329,1,,
31,37.8,73.5,1009.2,245.7,3696,13,5,330,1,,
32,37.8,72.8,1006.7,255.7,3163,13,5,330,1,,
33,37.2,72.1,1009.8,280.8,3984,13,5,330,1,,
34,38,73.4,1006.2,237.2,3311,13,5,330,1,,
35,36.9,74.5,1006.1,223.3,4462,13,5,330,1,,
31,37.6,73.8,1009,243.4,3712,13,5,331,1,,
32,37.8,71.3,1006.9,257.4,3160,13,5,331,1,,
33,37.7,74,1009.8,282.2,3972,13,5,331,1,,
34,38.4,71.5,1006.3,234.7,3326,13,5,331,1,,
35,38.5,73.8,1006,218.5,4428,13,5,331,1,,
31,38.2,73.3,1008.9,247.7,3691,13,5,332,1,,
32,37.8,73.1,1007,260.8,3158,13,5,332,1,,
33,38.5,74,1009.6,280,3961,13,5,332,1,,
34,38,71,1006.3,232.8,3347,13,5,332,1,,
35,37.6,74.5,1006,218,4457,13,5,332,1,,
31,38,72.5,1008.8,246.2,3695,13,5,333,1,,
32,38.1,73.7,1007.3,258.5,3153,13,5,333,1,,
33,38.5,75.4,1009.3,277,3983,13,5,333,1,,
34,37.9,73.1,1005.9,230.8,3341,13,5,333,1,,
35,38,72.8,1006.2,217.8,4459,13,5,333,1,,
31,37.3,73.9,1008.9,242.7,3670,13,5,334,1,,
32,38.2,73.7,1007.1,255,3187,13,5,334,1,,
33,37.2,73.9,1009.6,276.2,3995,13,5,334,1,,
34,38,74.6,1005.9,232.2,3302,13,5,334,1,,
35,37.2,73,1006.2,220.6,4468,13,5,334,1,,
31,37.4,71.8,1009,242.8,3654,13,5,335,1,,
32,36.7,73.5,1006.8,252.4,3163,13,5,335,1,,
33,37.3,73.1,1009,275.7,4030,13,5,335,1,,
34,36.5,72.3,1005.7,228.2,3313,13,5,335,1,,
35,37.5,73.6,1005.9,220.8,4495,13,5,335,1,,
31,36.9,72.1,1008.9,241.9,3655,14,5,336,1,,
32,35.6,73.9,1006.5,249.3,3162,14,5,336,1,,
33,35.7,72.8,1009.4,275,4042,14,5,336,1,,
34,36.4,74.2,1006.1,227.9,3330,14,5,336,1,,
35,36.1,72.3,1005.8,220.4,4516,14,5,336,1,,
31,35.2,73.4,1009.2,243.5,3673,14,5,337,1,,
32,34.5,75.2,1006.3,248.4,3165,14,5,337,1,,
33,35.4,75.5,1009.3,275.6,4052,14,5,337,1,,
34,35.7,73.2,1006.1,225.9,3315,14,5,337,1,,
35,35.3,71.9,1005.7,219.2,4497,14,5,337,1,,
31,35.5,75.8,1008.8,242.8,3647,14,5,338,1,,
32,35.3,75,1007.2,248,3190,14,5,338,1,,
33,35.1,75.6,1009.3,272.4,4077,14,5,338,1,,
34,34.9,74.1,1005.8,225.8,3325,14,5,338,1,,
35,34.6,75.9,1005.8,219.1,4493,14,5,338,1,,
31,34.2,76.8,1008.7,244.1,3653,14,5,339,1,,
32,33.9,75.7,1007.1,246.7,3197,14,5,339,1,,
33,34.6,73.5,1009.2,273.7,4044,14,5,339,1,,
34,33.8,75.1,1006.1,226,3370,14,5,339,1,,
35,33.8,75.3,1005.9,215.3,4530,14,5,339,1,,
31,32.8,75.1,1009,244.4,3658,14,5,340,1,,
32,34,75.5,1006.4,246.4,3221,14,5,340,1,,
33,34,76.1,1009.6,272.9,4033,14,5,340,1,,
34,34.1,77.3,1005.6,226.7,3373,14,5,340,1,,
35,33.8,75.7,1006,217,4526,14,5,340,1,,
31,32.7,76.9,1009.1,246.5,3692,14,5,341,1,,
32,32.2,77.4,1007,241.1,3205,14,5,341,1,,
33,33,76.7,1009.2,276.6,4017,14,5,341,1,,
34,32.6,76.9,1006.2,226.9,3359,14,5,341,1,,
35,32.8,78.2,1006.3,216.3,4507,14,5,341,1,,
31,32.6,76.9,1009,246.8,3706,14,5,342,1,,
32,32.2,76.9,1006.8,238.7,3242,14,5,342,1,,
33,31.3,78.7,1009.3,275.2,4014,14,5,342,1,,
34,32.8,76.4,1006.1,225.5,3358,14,5,342,1,,
35,32.2,78.1,1005.8,215,4516,14,5,342,1,,
31,32.8,79.4,1009,250.3,3733,14,5,343,1,,
32,32,76.6,1007,239,3247,14,5,343,1,,
33,31.8,76.6,1009.3,274.5,4009,14,5,343,1,,
34,32.5,76.3,1006.5,221.1,3349,14,5,343,1,,
35,31.6,78.4,1006.2,218.3,4535,14,5,343,1,,
31,31.9,78.9,1009.5,248.5,3771,14,5,344,1,,
32,31.9,76.7,1006.9,237,3257,14,5,344,1,,
33,32.4,77.9,1009.4,273.9,4004,14,5,344,1,,
34,32.2,78,1006.2,220.2,3361,14,5,344,1,,
35,31.5,77.9,1006.3,219.5,4523,14,5,344,1,,
31,32.6,79.7,1009.1,247,3734,14,5,345,1,,
32,31.6,77.7,1007.4,236.8,3253,14,5,345,1,,
33,31.6,78,1009.7,272.3,3991,14,5,345,1,,
34,32,78.7,1006.4,221.1,3345,14,5,345,1,,
35,31.7,76.2,1006.5,220,4510,14,5,345,1,,
31,32.7,77.5,1009.2,246.1,3711,14,5,346,1,,
32,31.8,78.7,1007,237.7,3270,14,5,346,1,,
33,31.9,79.1,1009.8,269.3,4000,14,5,346,1,,
34,32.4,76.8,1006.1,221.1,3338,14,5,346,1,,
35,32.5,77,1006.1,219.3,4518,14,5,346,1,,
31,33.5,76.2,1009.9,244.9,3700,14,5,347,1,,
32,32.8,76.4,1006.9,237.6,3285,14,5,347,1,,
33,33.4,76.9,1010.1,265.4,3964,14,5,347,1,,
34,33.2,75.6,1006.7,218.5,3346,14,5,347,1,,
35,33.8,76,1006,216.4,4503,14,5,347,1,,
31,33.3,74.8,1009.5,243.3,3726,14,5,348,1,,
32,33,76,1007.3,238,3289,14,5,348,1,,
33,33.6,76.5,1009.2,263.4,3947,14,5,348,1,,
34,33.9,75.6,1006.6,215.2,3378,14,5,348,1,,
35,33.3,75.2,1006.5,213.3,4507,14,5,348,1,,
31,34.1,77,1009.6,242.5,3761,14,5,349,1,,
32,33.4,75.1,1007.4,238.8,3280,14,5,349,1,,
33,33.5,74.6,1010,260.5,3931,14,5,349,1,,
34,34.2,75,1006.4,216,3370,14,5,349,1,,
35,35.2,76.2,1006.5,216.2,4536,14,5,349,1,,
31,35.5,77.9,1009.3,241.9,3796,14,5,350,1,,
32,36.1,73.1,1007.3,237.9,3280,14,5,350,1,,
33,34.2,76.3,1010,254.8,3915,14,5,350,1,,
34,34.6,74.8,1006.2,218.9,3362,14,5,350,1,,
35,35.3,74.7,1006.4,215.3,4531,14,5,350,1,,
31,35,75.7,1009.5,239.3,3772,14,5,351,1,,
32,35.2,74.8,1007.4,237.2,3290,14,5,351,1,,
33,36,75.7,1010.1,253.3,3879,14,5,351,1,,
34,36.2,74.6,1006.3,218,3382,14,5,351,1,,
35,35.9,74.7,1006.2,217.8,4543,14,5,351,1,,
31,36.2,71.5,1009.3,239.8,3766,14,5,352,1,,
32,36.3,72.2,1007.2,236.7,3297,14,5,352,1,,
33,36.9,73.5,1009.9,252.1,3856,14,5,352,1,,
34,36.4,75,1006.6,219.1,3376,14,5,352,1,,
35,36.4,74,1006.6,214,4544,14,5,352,1,,
31,37.8,75,1009.6,239.4,3723,14,5,353,1,,
32,37.1,73.9,1007.2,235.9,3311,14,5,353,1,,
33,37.3,73.5,1009.7,252.2,3832,14,5,353,1,,
34,36.6,72.7,1006.4,219.4,3336,14,5,353,1,,
35,36.5,76,1006.4,210.9,4620,14,5,353,1,,
31,37.2,72.8,1009.1,238.3,3759,14,5,354,1,,
32,37.6,71.7,1007,236.8,3343,14,5,354,1,,
33,37.5,72.9,1009.4,251.3,3850,14,5,354,1,,
34,37.6,73.1,1006.3,221.2,3348,14,5,354,1,,
35,37.3,72.7,1006.2,208.4,4628,14,5,354,1,,
31,37.1,74.5,1009.4,238.1,3748,14,5,355,1,,
32,38.5,72.9,1006.9,236,3378,14,5,355,1,,
33,37.7,72.6,1009.8,249.7,3848,14,5,355,1,,
34,38.6,72.5,1006.4,223.6,3378,14,5,355,1,,
35,36.8,73.8,1006,206.7,4647,14,5,355,1,,
31,37.6,71,1009.5,240.4,3723,14,5,356,1,,
32,38.3,72.4,1007.2,232.7,3367,14,5,356,1,,
33,37.4,72.6,1009.5,249.9,3862,14,5,356,1,,
34,37.5,72.3,1006.1,223.8,3395,14,5,356,1,,
35,37.9,72.4,1005.9,210.1,4661,14,5,356,1,,
31,37.6,73.1,1009,235.7,3714,14,5,357,1,,
32,37.4,73.2,1007.1,231.5,3353,14,5,357,1,,
33,38.3,72.2,1009.1,250.6,3874,14,5,357,1,,
34,37.5,72.7,1005.7,225.9,3388,14,5,357,1,,
35,37.4,72.9,1005.8,212.8,4668,14,5,357,1,,
31,38.6,72.3,1008.9,232.6,3729,14,5,358,1,,
32,37.6,72.4,1006.8,231.4,3342,14,5,358,1,,
33,37.3,73.5,1009.2,251.9,3871,14,5,358,1,,
34,37.6,72.6,1006.3,219.4,3391,14,5,358,1,,
35,37.1,73.6,1005.9,209.4,4679,14,5,358,1,,
31,37.2,72.6,1008.6,234.6,3700,14,5,359,1,,
32,36.3,72,1006.5,231.1,3348,14,5,359,1,,
33,36.7,72.7,1009.4,251.1,3876,14,5,359,1,,
34,37.1,72.8,1006.3,216.8,3410,14,5,359,1,,
35,37.3,74.4,1005.9,208.8,4686,14,5,359,1,,
31,36.8,71.6,1009,235.8,3726,15,5,360,1,,
32,36.6,74.4,1007.1,229.1,3360,15,5,360,1,,
33,36.3,74,1009.4,249,3863,15,5,360,1,,
34,36.7,75.1,1005.8,214.6,3436,15,5,360,1,,
35,37.3,73.5,1006,209.3,4697,15,5,360,1,,
37,36.4,72.9,1008.3,447.8,3225,2,6,48,1,,
38,36.3,71.9,1007.1,378.2,3238,2,6,48,1,,
39,37.1,74.8,1007.8,440.1,3316,2,6,48,1,,
40,36.1,74.9,1006.5,393.3,3079,2,6,48,1,,
41,24.1,54,1008,380.7,3360,2,6,48,1,,
42,24.6,55.5,1008.1,416.6,3117,2,6,48,1,,
43,24.4,54.1,1007.7,389.4,3376,2,6,48,1,,
44,24.5,53.7,1008.5,394.1,3482,2,6,48,1,,
45,23.8,55.2,1006.9,407.4,3268,2,6,48,1,,
46,24.7,53.8,1010,397.9,3238,2,6,48,1,,
47,24.4,54.4,1008.6,407.9,3252,2,6,48,1,,
48,24.8,53.5,1007.7,445,3420,2,6,48,1,,
49,24.6,53.2,1007.2,439.1,3139,2,6,48,1,,
50,24.6,54.9,1009,445.4,3262,2,6,48,1,,
37,32.7,77.9,1008.4,446.6,3201,2,6,54,1,,
38,32.8,78.2,1007.5,375.4,3203,2,6,54,1,,
39,31.9,76.4,1007.4,438.3,3325,2,6,54,1,,
40,32.5,75.9,1006.8,392.2,3043,2,6,54,1,,
41,23.3,54.9,1008.1,378.8,3364,2,6,54,1,,
42,23.3,54.6,1008.2,415.1,3127,2,6,54,1,,
43,23.3,55.2,1007.4,389.3,3375,2,6,54,1,,
44,23.5,55,1008.7,397.1,3492,2,6,54,1,,
45,23.8,53.3,1006.8,411.4,3319,2,6,54,1,,
46,23.9,55.1,1009.9,400.5,3230,2,6,54,1,,
47,23.3,55.5,1008.5,408.4,3232,2,6,54,1,,
48,23.2,55.9,1007.8,445.4,3419,2,6,54,1,,
49,23.3,54.3,1007.8,442.1,3139,2,6,54,1,,
50,23.4,55.7,1009,442.3,3293,2,6,54,1,,
37,34,77.6,1008.5,447.3,3181,2,6,60,1,,
38,32.6,74.9,1007.7,374.3,3186,2,6,60,1,,
39,34,77.1,1007.8,438.9,3351,2,6,60,1,,
40,33.1,75.2,1006.7,390.6,3042,2,6,60,1,,
41,23.8,55.2,1008.5,376.5,3394,2,6,60,1,,
42,23.6,54.6,1008.6,415.4,3124,2,6,60,1,,
43,23,54.4,1008.4,389.1,3403,2,6,60,1,,
44,24.3,53.7,1009.3,397.8,3494,2,6,60,1,,
45,24,55.7,1007.3,407.7,3329,2,6,60,1,,
46,23.1,54,1010.6,399.1,3228,2,6,60,1,,
47,23.3,55.4,1008.8,413.6,3236,2,6,60,1,,
48,23.2,55.1,1008.4,447.9,3453,2,6,60,1,,
49,22.9,55.5,1008.1,443.9,3163,2,6,60,1,,
50,23.3,56,1009.4,439.4,3320,2,6,60,1,,
37,37.7,73.3,1008.5,446.6,3201,2,6,66,1,,
38,37.8,72.7,1007.7,375.8,3166,2,6,66,1,,
39,37.5,74.1,1008.1,435.5,3399,2,6,66,1,,
40,37.5,72.8,1006.9,388.3,3069,2,6,66,1,,
41,24.3,54.4,1008.7,375.8,3384,2,6,66,1,,
42,25.5,54.6,1009.1,412.7,3095,2,6,66,1,,
43,25,55.6,1008,386.9,3417,2,6,66,1,,
44,24.8,55.6,1009.3,394.1,3479,2,6,66,1,,
45,24.6,55.7,1007,407.8,3349,2,6,66,1,,
46,24.5,55.3,1009.9,397.8,3235,2,6,66,1,,
47,24.3,52.3,1008.9,413.6,3267,2,6,66,1,,
48,24.7,54.1,1008.2,446.5,3479,2,6,66,1,,
49,25.3,53.6,1007.8,447.5,3152,2,6,66,1,,
50,24.9,55.6,1009.3,440.5,3286,2,6,66,1,,
37,36.4,73.1,1007.9,445.1,3181,3,6,72,1,,
38,36.7,73.8,1007.3,376.8,3187,3,6,72,1,,
39,36.1,74.8,1007.7,432.3,3406,3,6,72,1,,
40,35.9,74.4,1006.7,387.1,3076,3,6,72,1,,
41,24.7,53.9,1007.8,376.2,3366,3,6,72,1,,
42,24.2,55.7,1008.6,410.9,3087,3,6,72,1,,
43,24.2,55.5,1007.5,386.7,3409,3,6,72,1,,
44,24.2,54.7,1008.9,393.1,3475,3,6,72,1,,
45,24.8,55.4,1007,407.7,3368,3,6,72,1,,
46,24.2,54.6,1009.9,398.4,3239,3,6,72,1,,
47,24.3,54.7,1008.4,413,3263,3,6,72,1,,
48,24.5,54.8,1008,446.6,3487,3,6,72,1,,
49,24.4,56,1007.5,445.4,3128,3,6,72,1,,
50,24.3,53.7,1008.8,441.1,3275,3,6,72,1,,
37,32.2,76.6,1008.4,444.4,3236,3,6,78,1,,
38,31.9,76.9,1007.5,375.4,3203,3,6,78,1,,
39,32.9,75.8,1007.7,433.5,3430,3,6,78,1,,
40,31.9,76.6,1006.8,387.8,3088,3,6,78,1,,
41,23.2,55.3,1008.3,375.4,3379,3,6,78,1,,
42,22.8,54,1008.5,411,3089,3,6,78,1,,
43,23.4,55.3,1007.2,382.9,3386,3,6,78,1,,
44,22.8,56,1009.1,392.7,3508,3,6,78,1,,
45,23.2,55.7,1007,406.7,3343,3,6,78,1,,
46,23.2,55.1,1010.2,396.4,3245,3,6,78,1,,
47,23.4,54.8,1008.6,416.4,3298,3,6,78,1,,
48,23.2,55.3,1007.8,449.8,3470,3,6,78,1,,
49,23.1,54.3,1007.1,443.8,3152,3,6,78,1,,
50,23.4,54.7,1009.2,443.5,3297,3,6,78,1,,
37,32.5,76.5,1008.6,441.7,3239,3,6,84,1,,
38,33.6,78,1007.5,374.4,3188,3,6,84,1,,
39,33.3,77.7,1008.3,433.1,3421,3,6,84,1,,
40,32.5,75.5,1007.2,387.8,3102,3,6,84,1,,
41,23.3,55.9,1008.4,377.5,3421,3,6,84,1,,
42,23.1,56.6,1008.7,411.8,3061,3,6,84,1,,
43,23.7,55.9,1008.1,383.3,3416,3,6,84,1,,
44,23.3,54.1,1009.4,392.2,3498,3,6,84,1,,
45,23.1,54.9,1007.4,404.4,3323,3,6,84,1,,
46,23.5,56.1,1010.4,396.1,3252,3,6,84,1,,
47,23,54.9,1008.9,418.6,3304,3,6,84,1,,
48,24,55.5,1008.2,450.6,3487,3,6,84,1,,
49,23.9,56.2,1007.5,443.3,3145,3,6,84,1,,
50,23.4,53.5,1009.5,442.9,3279,3,6,84,1,,
37,37.5,74,1008.6,439.5,3249,3,6,90,1,,
38,37.9,71.3,1007.8,372.3,3177,3,6,90,1,,
39,37,73.3,1008.2,432.1,3407,3,6,90,1,,
40,37.7,72.3,1006.8,384,3074,3,6,90,1,,
41,24.9,55.8,1008.9,376.5,3424,3,6,90,1,,
42,24.8,54.8,1008.8,411.8,3072,3,6,90,1,,
43,25,55.1,1007.9,382.1,3412,3,6,90,1,,
44,24.9,53.3,1008.8,392.1,3508,3,6,90,1,,
45,24.8,55.3,1006.9,402.3,3328,3,6,90,1,,
46,25,52.7,1009.8,394.6,3243,3,6,90,1,,
47,25.2,54,1008.8,419,3331,3,6,90,1,,
48,25.4,53.5,1008.2,453,3504,3,6,90,1,,
49,24.9,55.2,1007.5,441,3177,3,6,90,1,,
50,24.7,55.7,1009.1,443.6,3285,3,6,90,1,,
37,36.4,72.7,1008.1,439.2,3254,4,6,96,1,,
38,35.8,73.3,1007.5,371.5,3193,4,6,96,1,,
39,36.9,74,1007.6,430.2,3403,4,6,96,1,,
40,36.1,74,1006,383.4,3057,4,6,96,1,,
41,24.3,54.2,1008.2,373,3442,4,6,96,1,,
42,24.2,54.9,1008.3,412,3075,4,6,96,1,,
43,25.1,53.9,1007.5,378.7,3401,4,6,96,1,,
44,24.9,55.5,1008.9,394.3,3519,4,6,96,1,,
45,24.9,56.5,1006.9,401.3,3327,4,6,96,1,,
46,24.1,55.3,1009.7,393.8,3219,4,6,96,1,,
47,24.8,55.3,1008.5,416.3,3329,4,6,96,1,,
48,24.6,55.9,1007.8,447.9,3498,4,6,96,1,,
49,24.8,55,1007,442.4,3176,4,6,96,1,,
50,24.4,55.3,1009.2,442.7,3281,4,6,96,1,,
37,32.6,76.6,1008.3,438.6,3260,4,6,102,1,,
38,33.2,77.3,1007.3,371.6,3185,4,6,102,1,,
39,32.1,77.6,1007.6,430.6,3394,4,6,102,1,,
40,32,78.4,1006.5,380.8,3064,4,6,102,1,,
41,23.2,56,1008.2,374,3448,4,6,102,1,,
42,22.8,54.4,1007.9,413.3,3093,4,6,102,1,,
43,23.4,54,1007.8,382.5,3410,4,6,102,1,,
44,23,56.2,1009,394,3497,4,6,102,1,,
45,23.2,55.4,1007.1,398.3,3295,4,6,102,1,,
46,23.1,53.3,1009.7,393.7,3225,4,6,102,1,,
47,22.8,54.9,1008.4,411.5,3328,4,6,102,1,,
48,23.7,55.7,1007.8,450.3,3516,4,6,102,1,,
49,22.5,55,1007.4,441.7,3187,4,6,102,1,,
50,23.3,56.2,1009,441.7,3239,4,6,102,1,,
37,33.5,78.4,1008.9,438.4,3247,4,6,108,1,,
38,33.2,74.7,1008,370,3192,4,6,108,1,,
39,33.7,76.9,1008.1,431.6,3388,4,6,108,1,,
40,32.8,76.6,1007.1,381.3,3111,4,6,108,1,,
41,23.7,56,1008.4,372.3,3496,4,6,108,1,,
42,23.8,55.5,1008.4,410.9,3098,4,6,108,1,,
43,23.9,55.4,1008.1,383.1,3401,4,6,108,1,,
44,23,55.9,1009.4,395,3516,4,6,108,1,,
45,23.7,55.1,1007.6,398.4,3268,4,6,108,1,,
46,23,55.4,1010,391.7,3241,4,6,108,1,,
47,23.3,54.4,1008.9,410.4,3337,4,6,108,1,,
48,23.5,55.7,1008.1,449.3,3516,4,6,108,1,,
49,23.6,54.4,1007.9,442.9,3188,4,6,108,1,,
50,23.3,54.3,1009.5,441,3234,4,6,108,1,,
37,37.5,74.5,1008.5,437.3,3246,4,6,114,1,,
38,37.1,73.4,1007.6,369,3214,4,6,114,1,,
39,37.9,73.2,1007.8,427,3358,4,6,114,1,,
40,36.6,73,1006.5,380.2,3115,4,6,114,1,,
41,24.9,53.2,1008.2,371.9,3487,4,6,114,1,,
42,24.9,54.4,1008.8,410.7,3102,4,6,114,1,,
43,24.7,55.5,1007.9,382.5,3400,4,6,114,1,,
44,24.6,53.1,1009.3,397.1,3525,4,6,114,1,,
45,25.3,54.6,1007.2,397.1,3245,4,6,114,1,,
46,25.5,54.6,1009.9,391.8,3262,4,6,114,1,,
47,24.7,54.4,1009.3,411.4,3321,4,6,114,1,,
48,25.2,54.1,1008.2,451.9,3568,4,6,114,1,,
49,24.9,54.6,1007.9,443.4,3192,4,6,114,1,,
50,24.9,53.9,1009.6,443.3,3268,4,6,114,1,,
37,36.7,73.4,1008.2,435.6,3276,5,6,120,1,,
38,36.9,73.8,1007,374.1,3252,5,6,120,1,,
39,35.4,74.2,1007.5,426.4,3357,5,6,120,1,,
40,37.6,73.7,1006.3,381.4,3117,5,6,120,1,,
41,24.3,56.2,1008.1,373.2,3494,5,6,120,1,,
42,24.3,55.5,1008.2,407.7,3088,5,6,120,1,,
43,24.6,53.8,1007.4,382.9,3375,5,6,120,1,,
44,24.1,54.9,1008.5,393.7,3526,5,6,120,1,,
45,24.6,54.7,1007.3,397.8,3286,5,6,120,1,,
46,24.7,56.9,1009.5,392,3294,5,6,120,1,,
47,24.9,56,1008.5,409.5,3343,5,6,120,1,,
48,24.2,54.9,1007.5,451.5,3564,5,6,120,1,,
49,24.6,55.1,1007.2,440.4,3196,5,6,120,1,,
50,24.7,54.7,1009.2,441.6,3252,5,6,120,1,,
40,36.7,75,1006.5,376.9,3160,5,6,121,1,,
45,24,54.6,1007.1,398.7,3287,5,6,121,1,,
40,34.7,75,1006.2,374,3140,5,6,122,1,,
45,23.7,53.3,1006.8,398,3291,5,6,122,1,,
40,34.3,73.7,1006.3,375.3,3156,5,6,123,1,,
45,23.3,54.4,1007,398.9,3297,5,6,123,1,,
40,33.7,75.3,1006,376.6,3150,5,6,124,1,,
45,23.4,54.3,1007.1,400,3287,5,6,124,1,,
40,32.8,76.5,1006.5,379.5,3183,5,6,125,1,,
45,23.5,55.3,1006.8,401.6,3290,5,6,125,1,,
37,32.1,78.1,1008.2,433.1,3266,5,6,126,1,,
38,32.8,76.3,1007.4,372.3,3281,5,6,126,1,,
39,32.7,77.7,1007.6,425.8,3364,5,6,126,1,,
40,31.2,76.8,1006.2,380.6,3187,5,6,126,1,,
41,23,54.5,1008.4,368.2,3513,5,6,126,1,,
42,23,56.2,1008.4,407,3065,5,6,126,1,,
43,23.2,54.7,1007.7,386.9,3375,5,6,126,1,,
44,23.2,55.4,1008.9,391.8,3529,5,6,126,1,,
45,23,54.4,1006.8,403,3301,5,6,126,1,,
46,23.6,53.9,1009.8,394.7,3353,5,6,126,1,,
47,23,56.5,1008.4,408.6,3355,5,6,126,1,,
48,23.5,54.5,1007.7,454.3,3553,5,6,126,1,,
49,23.3,55.7,1007.2,439.7,3217,5,6,126,1,,
50,23,55.9,1008.8,441,3222,5,6,126,1,,
40,32.4,76.9,1006.3,378,3160,5,6,127,1,,
45,22.7,54.5,1007.5,403.6,3326,5,6,127,1,,
40,31.4,75.9,1006.4,375.1,3171,5,6,128,1,,
45,23.4,54.8,1007.5,401.2,3343,5,6,128,1,,
40,32.3,77.7,1006.9,374.1,3159,5,6,129,1,,
45,23,56.1,1007.2,402,3371,5,6,129,1,,
40,33.5,78,1006.8,373.5,3168,5,6,130,1,,
45,23.5,55.4,1007.1,401.1,3382,5,6,130,1,,
40,32.8,76.8,1006.9,371.2,3139,5,6,131,1,,
45,23.5,56.2,1007.3,398.9,3363,5,6,131,1,,
37,32.6,76.6,1008.5,431.6,3284,5,6,132,1,,
38,33.6,75.4,1007.8,373.7,3316,5,6,132,1,,
39,34.2,74.2,1007.9,426.7,3389,5,6,132,1,,
40,32.5,77.1,1006.5,371.3,3119,5,6,132,1,,
41,23.5,55.7,1008.6,365.4,3522,5,6,132,1,,
42,23.7,54.7,1008.8,409.7,3076,5,6,132,1,,
43,23.2,55.4,1008.1,384.7,3342,5,6,132,1,,
44,23.4,55,1009.3,393.6,3537,5,6,132,1,,
45,23.4,55.4,1007.5,395.8,3345,5,6,132,1,,
46,23.7,55,1010,398.8,3369,5,6,132,1,,
47,23.9,57.1,1008.9,407.5,3340,5,6,132,1,,
48,23.6,55.5,1008.2,452.4,3577,5,6,132,1,,
49,23,54.7,1007.7,441.5,3255,5,6,132,1,,
50,23.6,54,1009.2,443.1,3247,5,6,132,1,,
40,33.7,74.9,1006.9,368,3111,5,6,133,1,,
45,23.5,56.5,1007.4,392.5,3354,5,6,133,1,,
40,35,73.8,1007.2,363.7,3110,5,6,134,1,,
45,24,54.1,1007.4,391.5,3353,5,6,134,1,,
40,36.4,73.1,1006.9,363.2,3097,5,6,135,1,,
45,24.5,55.3,1007.5,393.2,3347,5,6,135,1,,
40,36.5,74.4,1006.8,363.9,3108,5,6,136,1,,
45,24.3,55,1007.5,390,3378,5,6,136,1,,
40,36.8,74.4,1006.7,364.8,3097,5,6,137,1,,
45,24.4,55.1,1007.5,383.5,3384,5,6,137,1,,
37,38,71.5,1008.6,433.1,3275,5,6,138,1,,
38,38.4,73.7,1007.7,366.4,3326,5,6,138,1,,
39,37.8,72.7,1008.3,426.3,3394,5,6,138,1,,
40,37.4,72.8,1006.8,359.2,3110,5,6,138,1,,
41,25.1,54.2,1008.7,365.7,3533,5,6,138,1,,
42,24.4,53.2,1008.7,407,3091,5,6,138,1,,
43,24.6,54.5,1007.8,386.6,3354,5,6,138,1,,
44,25.1,54.6,1009.3,395.4,3576,5,6,138,1,,
